ZONE I=5
0 0 -1 0 1 0 0 0 -0 
4.19853e-05 0.0223557 -0.999993 0.00375316 1 0.00111779 0 1.11778e-07 -2.0976e-10 
0.000167678 0.0447111 -0.999972 0.0074886 1 0.00223556 0 2.23549e-07 -8.37036e-10 
0.000376681 0.067066 -0.999937 0.0112063 1 0.0033533 0 3.35309e-07 -1.87879e-09 
0.0006686 0.08942 -0.999889 0.0149063 1 0.004471 0 4.4705e-07 -3.33194e-09 
ZONE I=5
0.0006686 0.08942 -0.999889 0.0149063 1 0.004471 0 4.4705e-07 -3.33194e-09 
0.00104304 0.111773 -0.999827 0.0185886 1 0.00558864 0 5.58767e-07 -5.19335e-09 
0.0014996 0.134124 -0.999752 0.022253 1 0.0067062 0 6.70454e-07 -7.45982e-09 
0.00203788 0.156474 -0.999665 0.0258997 1 0.00782368 0 7.82106e-07 -1.01281e-08 
0.0026575 0.178821 -0.999564 0.0295285 1 0.00894105 0 8.93716e-07 -1.3195e-08 
ZONE I=5
0.0026575 0.178821 -0.999564 0.0295285 1 0.00894105 0 8.93716e-07 -1.3195e-08 
0.00335804 0.201166 -0.999451 0.0331395 1 0.0100583 0 1.00528e-06 -1.66572e-08 
0.0041391 0.223509 -0.999325 0.0367325 1 0.0111754 0 1.11679e-06 -2.05113e-08 
0.0050003 0.245848 -0.999187 0.0403077 1 0.0122924 0 1.22824e-06 -2.47538e-08 
0.00594123 0.268185 -0.999037 0.0438651 1 0.0134092 0 1.33963e-06 -2.93815e-08 
ZONE I=5
0.00594123 0.268185 -0.999037 0.0438651 1 0.0134092 0 1.33963e-06 -2.93815e-08 
0.00696149 0.290518 -0.998876 0.0474045 1 0.0145259 0 1.45096e-06 -3.43909e-08 
0.00806067 0.312847 -0.998702 0.050926 1 0.0156424 0 1.56221e-06 -3.97784e-08 
0.00923839 0.335172 -0.998518 0.0544295 1 0.0167586 0 1.67338e-06 -4.55406e-08 
0.0104942 0.357493 -0.998322 0.0579152 1 0.0178747 0 1.78447e-06 -5.16739e-08 
ZONE I=5
0.0104942 0.357493 -0.998322 0.0579152 1 0.0178747 0 1.78447e-06 -5.16739e-08 
0.0118278 0.37981 -0.998114 0.0613829 1 0.0189905 0 1.89547e-06 -5.81747e-08 
0.0132387 0.402122 -0.997896 0.0648327 1 0.0201061 0 2.00638e-06 -6.50395e-08 
0.0147265 0.424429 -0.997667 0.0682645 1 0.0212215 0 2.1172e-06 -7.22646e-08 
0.0162909 0.446731 -0.997428 0.0716784 1 0.0223365 0 2.22792e-06 -7.98464e-08 
ZONE I=5
0.0162909 0.446731 -0.997428 0.0716784 1 0.0223365 0 2.22792e-06 -7.98464e-08 
0.0179314 0.469027 -0.997178 0.0750743 1 0.0234514 0 2.33853e-06 -8.77813e-08 
0.0196476 0.491318 -0.996918 0.0784523 1 0.0245659 0 2.44903e-06 -9.60655e-08 
0.0214391 0.513603 -0.996648 0.0818123 1 0.0256801 0 2.55942e-06 -1.04695e-07 
0.0233056 0.535881 -0.996368 0.0851545 1 0.0267941 0 2.66969e-06 -1.13667e-07 
ZONE I=5
0.0233056 0.535881 -0.996368 0.0851545 1 0.0267941 0 2.66969e-06 -1.13667e-07 
0.0252465 0.558154 -0.996078 0.0884787 1 0.0279077 0 2.77984e-06 -1.22978e-07 
0.0272616 0.58042 -0.995779 0.0917849 1 0.029021 0 2.88987e-06 -1.32622e-07 
0.0293505 0.602679 -0.99547 0.0950733 1 0.0301339 0 2.99977e-06 -1.42598e-07 
0.0315126 0.624931 -0.995153 0.0983437 1 0.0312465 0 3.10954e-06 -1.529e-07 
ZONE I=5
0.0315126 0.624931 -0.995153 0.0983437 1 0.0312465 0 3.10954e-06 -1.529e-07 
0.0337476 0.647176 -0.994826 0.101596 1 0.0323588 0 3.21918e-06 -1.63526e-07 
0.0360552 0.669413 -0.99449 0.104831 1 0.0334707 0 3.32867e-06 -1.74471e-07 
0.0384349 0.691643 -0.994146 0.108048 1 0.0345822 0 3.43803e-06 -1.85733e-07 
0.0408864 0.713865 -0.993793 0.111247 1 0.0356933 0 3.54724e-06 -1.97306e-07 
ZONE I=5
0.0408864 0.713865 -0.993793 0.111247 1 0.0356933 0 3.54724e-06 -1.97306e-07 
0.0434091 0.73608 -0.993432 0.114428 1 0.036804 0 3.6563e-06 -2.09187e-07 
0.0460028 0.758286 -0.993062 0.117591 1 0.0379143 0 3.76522e-06 -2.21373e-07 
0.048667 0.780484 -0.992685 0.120737 1 0.0390242 0 3.87398e-06 -2.33859e-07 
0.0514013 0.802673 -0.992299 0.123865 1 0.0401337 0 3.98258e-06 -2.46643e-07 
ZONE I=5
0.0514013 0.802673 -0.992299 0.123865 1 0.0401337 0 3.98258e-06 -2.46643e-07 
0.0542054 0.824854 -0.991906 0.126974 1 0.0412427 0 4.09102e-06 -2.59719e-07 
0.0570788 0.847026 -0.991505 0.130067 1 0.0423513 0 4.1993e-06 -2.73085e-07 
0.0600211 0.869189 -0.991097 0.133141 1 0.0434594 0 4.30742e-06 -2.86736e-07 
0.063032 0.891342 -0.990682 0.136198 1 0.0445671 0 4.41538e-06 -3.0067e-07 
ZONE I=5
0.063032 0.891342 -0.990682 0.136198 1 0.0445671 0 4.41538e-06 -3.0067e-07 
0.0661111 0.913487 -0.990259 0.139237 1 0.0456743 0 4.52316e-06 -3.14881e-07 
0.0692579 0.935621 -0.989829 0.142259 1 0.0467811 0 4.63077e-06 -3.29367e-07 
0.072472 0.957747 -0.989393 0.145263 1 0.0478873 0 4.73821e-06 -3.44123e-07 
0.0757531 0.979862 -0.98895 0.148249 1 0.0489931 0 4.84547e-06 -3.59146e-07 
ZONE I=5
0.0757531 0.979862 -0.98895 0.148249 1 0.0489931 0 4.84547e-06 -3.59146e-07 
0.0791008 1.00197 -0.9885 0.151218 1 0.0500984 0 4.95256e-06 -3.74432e-07 
0.0825147 1.02406 -0.988044 0.154169 1 0.0512031 0 5.05946e-06 -3.89978e-07 
0.0859944 1.04615 -0.987582 0.157103 1 0.0523074 0 5.16619e-06 -4.0578e-07 
0.0895395 1.06822 -0.987114 0.160019 1 0.0534111 0 5.27273e-06 -4.21833e-07 
ZONE I=5
0.0895395 1.06822 -0.987114 0.160019 1 0.0534111 0 5.27273e-06 -4.21833e-07 
0.0931496 1.09029 -0.98664 0.162918 1 0.0545144 0 5.37909e-06 -4.38135e-07 
0.0968243 1.11234 -0.98616 0.165799 1 0.055617 0 5.48526e-06 -4.54682e-07 
0.100563 1.13438 -0.985674 0.168663 1 0.0567192 0 5.59124e-06 -4.7147e-07 
0.104366 1.15642 -0.985182 0.17151 1 0.0578208 0 5.69704e-06 -4.88495e-07 
ZONE I=5
0.104366 1.15642 -0.985182 0.17151 1 0.0578208 0 5.69704e-06 -4.88495e-07 
0.108232 1.17844 -0.984686 0.17434 1 0.0589218 0 5.80264e-06 -5.05755e-07 
0.112162 1.20045 -0.984184 0.177152 1 0.0600223 0 5.90805e-06 -5.23244e-07 
0.116154 1.22244 -0.983676 0.179947 1 0.0611222 0 6.01327e-06 -5.40961e-07 
0.120208 1.24443 -0.983164 0.182725 1 0.0622216 0 6.11829e-06 -5.589e-07 
ZONE I=5
0.120208 1.24443 -0.983164 0.182725 1 0.0622216 0 6.11829e-06 -5.589e-07 
0.124324 1.26641 -0.982647 0.185485 1 0.0633204 0 6.22311e-06 -5.77059e-07 
0.128502 1.28837 -0.982125 0.188229 1 0.0644186 0 6.32774e-06 -5.95435e-07 
0.132741 1.31032 -0.981599 0.190955 1 0.0655162 0 6.43217e-06 -6.14022e-07 
0.137041 1.33227 -0.981068 0.193665 1 0.0666133 0 6.53641e-06 -6.3282e-07 
ZONE I=5
0.137041 1.33227 -0.981068 0.193665 1 0.0666133 0 6.53641e-06 -6.3282e-07 
0.141401 1.35419 -0.980532 0.196357 1 0.0677097 0 6.64044e-06 -6.51822e-07 
