ZONE I=5
0.8 0.5 -0.940987 0.338443 1 0.02 0 1.88546e-06 -3.1847e-07 0  0
0.807492 0.520732 -0.939991 0.3412 1 0.0208293 0 1.96168e-06 -3.34024e-07 0.00103009  0.0220204
0.815146 0.541727 -0.939026 0.343846 1 0.0216691 0 2.03881e-06 -3.49826e-07 0.00213825  0.0443393
0.822897 0.562803 -0.938068 0.346452 1 0.0225121 0 2.11611e-06 -3.65817e-07 0.00331439  0.0667647
0.830677 0.58378 -0.937091 0.349086 1 0.0233512 0 2.19284e-06 -3.81938e-07 0.00454842  0.0891043
ZONE I=5
0.830677 0.58378 -0.937091 0.349086 1 0.0233512 0 2.19284e-06 -3.81938e-07 0.00454842  0.0891043
0.838493 0.604671 -0.93611 0.351708 1 0.0241869 0 2.26909e-06 -3.98161e-07 0.00584135  0.111372
0.846385 0.625588 -0.935132 0.3543 1 0.0250235 0 2.34529e-06 -4.14536e-07 0.0071994  0.133687
0.854341 0.646501 -0.934153 0.356872 1 0.02586 0 2.42133e-06 -4.31052e-07 0.00862019  0.156017
0.86235 0.667378 -0.93317 0.359436 1 0.0266951 0 2.49707e-06 -4.47697e-07 0.0101014  0.178328
ZONE I=5
0.86235 0.667378 -0.93317 0.359436 1 0.0266951 0 2.49707e-06 -4.47697e-07 0.0101014  0.178328
0.870411 0.688223 -0.932184 0.361986 1 0.0275289 0 2.57253e-06 -4.64464e-07 0.011643  0.200624
0.878533 0.709053 -0.931197 0.364517 1 0.0283621 0 2.64778e-06 -4.81358e-07 0.0132459  0.222924
0.886712 0.729865 -0.930208 0.367033 1 0.0291946 0 2.72281e-06 -4.98376e-07 0.0149095  0.245223
0.894946 0.750652 -0.929217 0.369535 1 0.0300261 0 2.7976e-06 -5.15514e-07 0.0166331  0.267515
ZONE I=5
0.894946 0.750652 -0.929217 0.369535 1 0.0300261 0 2.7976e-06 -5.15514e-07 0.0166331  0.267515
0.903236 0.771415 -0.928224 0.372021 1 0.0308566 0 2.87213e-06 -5.32769e-07 0.0184163  0.289801
0.911581 0.792157 -0.92723 0.374492 1 0.0316863 0 2.94644e-06 -5.50138e-07 0.0202592  0.312083
0.919982 0.812878 -0.926234 0.376948 1 0.0325151 0 3.02051e-06 -5.6762e-07 0.0221613  0.33436
0.928437 0.833575 -0.925237 0.37939 1 0.033343 0 3.09434e-06 -5.85212e-07 0.0241223  0.356633
ZONE I=5
0.928437 0.833575 -0.925237 0.37939 1 0.033343 0 3.09434e-06 -5.85212e-07 0.0241223  0.356633
0.936947 0.854251 -0.924238 0.381816 1 0.03417 0 3.16793e-06 -6.02911e-07 0.0261418  0.378899
0.94551 0.874904 -0.923239 0.384227 1 0.0349962 0 3.24129e-06 -6.20715e-07 0.0282196  0.401161
0.954128 0.895535 -0.922238 0.386623 1 0.0358214 0 3.31441e-06 -6.38622e-07 0.0303554  0.423417
0.962799 0.916143 -0.921236 0.389005 1 0.0366457 0 3.3873e-06 -6.56628e-07 0.0325488  0.445667
ZONE I=5
0.962799 0.916143 -0.921236 0.389005 1 0.0366457 0 3.3873e-06 -6.56628e-07 0.0325488  0.445667
0.971523 0.93673 -0.920233 0.391372 1 0.0374692 0 3.45996e-06 -6.74732e-07 0.0347995  0.467912
0.980299 0.957293 -0.919229 0.393724 1 0.0382917 0 3.53238e-06 -6.92932e-07 0.0371073  0.490151
0.989129 0.977835 -0.918224 0.396062 1 0.0391134 0 3.60456e-06 -7.11225e-07 0.0394718  0.512384
0.99801 0.998353 -0.917219 0.398384 1 0.0399341 0 3.67652e-06 -7.29608e-07 0.0418927  0.534611
ZONE I=5
