ZONE I=5
0.8 0.5 -0.934997 0.354655 1 0.045 0 4.21699e-06 -7.46104e-07 0  0
0.807685 0.520018 -0.932217 0.361901 1 0.0468016 0 4.37367e-06 -7.89472e-07 0.00142597  0.0213945
0.815829 0.540778 -0.929667 0.368402 1 0.04867 0 4.53673e-06 -8.33451e-07 0.00307143  0.0436345
0.824232 0.561775 -0.927151 0.374687 1 0.0505598 0 4.70107e-06 -8.78202e-07 0.00489395  0.0661771
0.832693 0.582503 -0.924484 0.381222 1 0.0524253 0 4.86158e-06 -9.23821e-07 0.00685108  0.0884795
ZONE I=5
0.832693 0.582503 -0.924484 0.381222 1 0.0524253 0 4.86158e-06 -9.23821e-07 0.00685108  0.0884795
0.841227 0.602992 -0.921765 0.387749 1 0.0542693 0 5.01896e-06 -9.69829e-07 0.00894925  0.110575
0.84996 0.623553 -0.919057 0.394124 1 0.0561198 0 5.17611e-06 -1.01639e-06 0.0112164  0.132799
0.858856 0.644101 -0.916329 0.400426 1 0.0579691 0 5.33217e-06 -1.06351e-06 0.0136421  0.155058
0.867876 0.664552 -0.913547 0.406733 1 0.0598096 0 5.48624e-06 -1.11117e-06 0.0162162  0.177261
ZONE I=5
0.867876 0.664552 -0.913547 0.406733 1 0.0598096 0 5.48624e-06 -1.11117e-06 0.0162162  0.177261
0.877024 0.68491 -0.91073 0.413002 1 0.0616419 0 5.63847e-06 -1.15928e-06 0.0189394  0.199413
0.886322 0.705227 -0.90789 0.419208 1 0.0634704 0 5.78934e-06 -1.20783e-06 0.0218174  0.221571
0.895761 0.725489 -0.905022 0.425364 1 0.065294 0 5.9387e-06 -1.25679e-06 0.0248473  0.243717
0.905334 0.74568 -0.90212 0.431484 1 0.0671112 0 6.08639e-06 -1.30615e-06 0.0280264  0.265835
ZONE I=5
0.905334 0.74568 -0.90212 0.431484 1 0.0671112 0 6.08639e-06 -1.30615e-06 0.0280264  0.265835
0.915042 0.765801 -0.899189 0.43756 1 0.0689221 0 6.23242e-06 -1.35587e-06 0.0313542  0.287927
0.924887 0.78586 -0.896231 0.443588 1 0.0707274 0 6.37689e-06 -1.40591e-06 0.0348312  0.309999
0.934866 0.805854 -0.893245 0.44957 1 0.0725269 0 6.51976e-06 -1.45625e-06 0.0384563  0.33205
0.944978 0.825781 -0.890231 0.455508 1 0.0743203 0 6.661e-06 -1.50687e-06 0.0422283  0.354074
ZONE I=5
0.944978 0.825781 -0.890231 0.455508 1 0.0743203 0 6.661e-06 -1.50687e-06 0.0422283  0.354074
0.955222 0.845639 -0.887191 0.461402 1 0.0761075 0 6.80062e-06 -1.55774e-06 0.0461464  0.376073
0.965598 0.865429 -0.884126 0.467249 1 0.0778886 0 6.93862e-06 -1.60882e-06 0.0502101  0.398045
0.976104 0.885151 -0.881035 0.473051 1 0.0796636 0 7.07501e-06 -1.66009e-06 0.0544186  0.419991
0.986739 0.904804 -0.877919 0.478809 1 0.0814323 0 7.20978e-06 -1.71153e-06 0.058771  0.441909
ZONE I=5
0.986739 0.904804 -0.877919 0.478809 1 0.0814323 0 7.20978e-06 -1.71153e-06 0.058771  0.441909
0.997502 0.924386 -0.87478 0.48452 1 0.0831948 0 7.34294e-06 -1.7631e-06 0.0632664  0.463798
1.00839 0.943899 -0.871617 0.490187 1 0.0849509 0 7.47448e-06 -1.81479e-06 0.0679041  0.485657
1.01941 0.963341 -0.868432 0.495808 1 0.0867007 0 7.60441e-06 -1.86656e-06 0.0726833  0.507486
1.03055 0.982711 -0.865225 0.501383 1 0.088444 0 7.73272e-06 -1.91839e-06 0.0776031  0.529284
ZONE I=5
1.03055 0.982711 -0.865225 0.501383 1 0.088444 0 7.73272e-06 -1.91839e-06 0.0776031  0.529284
1.04182 1.00201 -0.861997 0.506914 1 0.0901809 0 7.85944e-06 -1.97026e-06 0.0826628  0.55105
1.05321 1.02124 -0.858748 0.512399 1 0.0919112 0 7.98455e-06 -2.02214e-06 0.0878615  0.572783
1.06472 1.04039 -0.855478 0.517838 1 0.0936351 0 8.10806e-06 -2.07401e-06 0.0931983  0.594483
1.07635 1.05947 -0.85219 0.523233 1 0.0953523 0 8.22999e-06 -2.12585e-06 0.0986725  0.616149
ZONE I=5
1.07635 1.05947 -0.85219 0.523233 1 0.0953523 0 8.22999e-06 -2.12585e-06 0.0986725  0.616149
1.0881 1.07848 -0.848882 0.528583 1 0.0970629 0 8.35033e-06 -2.17763e-06 0.104283  0.63778
1.09997 1.09741 -0.845556 0.533887 1 0.0987669 0 8.46909e-06 -2.22932e-06 0.110029  0.659376
1.11196 1.11627 -0.842213 0.539146 1 0.100464 0 8.58628e-06 -2.28091e-06 0.115911  0.680935
1.12407 1.13505 -0.838852 0.54436 1 0.102155 0 8.7019e-06 -2.33238e-06 0.121926  0.702457
ZONE I=5
1.12407 1.13505 -0.838852 0.54436 1 0.102155 0 8.7019e-06 -2.33238e-06 0.121926  0.702457
1.13629 1.15376 -0.835475 0.549529 1 0.103838 0 8.81597e-06 -2.3837e-06 0.128074  0.723942
1.14863 1.17239 -0.832082 0.554653 1 0.105515 0 8.9285e-06 -2.43486e-06 0.134354  0.745389
1.16108 1.19095 -0.828673 0.559732 1 0.107185 0 9.03949e-06 -2.48582e-06 0.140766  0.766797
1.17365 1.20943 -0.82525 0.564767 1 0.108849 0 9.14894e-06 -2.53658e-06 0.147309  0.788166
ZONE I=5
1.17365 1.20943 -0.82525 0.564767 1 0.108849 0 9.14894e-06 -2.53658e-06 0.147309  0.788166
1.18633 1.22783 -0.821813 0.569757 1 0.110505 0 9.25689e-06 -2.58711e-06 0.153981  0.809494
1.19911 1.24616 -0.818362 0.574703 1 0.112155 0 9.36332e-06 -2.6374e-06 0.160782  0.830782
1.21201 1.26441 -0.814898 0.579604 1 0.113797 0 9.46826e-06 -2.68742e-06 0.167711  0.852029
1.22502 1.28259 -0.811422 0.584461 1 0.115433 0 9.57171e-06 -2.73716e-06 0.174767  0.873234
ZONE I=5
1.22502 1.28259 -0.811422 0.584461 1 0.115433 0 9.57171e-06 -2.73716e-06 0.174767  0.873234
1.23814 1.30068 -0.807933 0.589274 1 0.117061 0 9.67368e-06 -2.78661e-06 0.181949  0.894397
1.25136 1.3187 -0.804434 0.594042 1 0.118683 0 9.7742e-06 -2.83573e-06 0.189257  0.915516
1.26469 1.33664 -0.800923 0.598767 1 0.120297 0 9.87326e-06 -2.88453e-06 0.196689  0.936593
1.27812 1.3545 -0.797402 0.603448 1 0.121905 0 9.97089e-06 -2.93297e-06 0.204245  0.957626
ZONE I=5
1.27812 1.3545 -0.797402 0.603448 1 0.121905 0 9.97089e-06 -2.93297e-06 0.204245  0.957626
1.29166 1.37228 -0.793871 0.608086 1 0.123505 0 1.00671e-05 -2.98105e-06 0.211924  0.978614
1.3053 1.38998 -0.790332 0.612679 1 0.125098 0 1.01619e-05 -3.02875e-06 0.219725  0.999557
1.31904 1.4076 -0.786783 0.61723 1 0.126684 0 1.02553e-05 -3.07606e-06 0.227647  1.02046
1.33289 1.42515 -0.783226 0.621737 1 0.128263 0 1.03473e-05 -3.12296e-06 0.235689  1.04131
ZONE I=5
1.33289 1.42515 -0.783226 0.621737 1 0.128263 0 1.03473e-05 -3.12296e-06 0.235689  1.04131
1.34683 1.44261 -0.779661 0.626202 1 0.129835 0 1.04379e-05 -3.16944e-06 0.24385  1.06211
1.36088 1.46 -0.776089 0.630623 1 0.1314 0 1.05272e-05 -3.21548e-06 0.25213  1.08287
1.37502 1.4773 -0.772511 0.635002 1 0.132957 0 1.06151e-05 -3.26108e-06 0.260527  1.10358
1.38926 1.49453 -0.768926 0.639338 1 0.134508 0 1.07017e-05 -3.30622e-06 0.269041  1.12425
ZONE I=5
1.38926 1.49453 -0.768926 0.639338 1 0.134508 0 1.07017e-05 -3.30622e-06 0.269041  1.12425
1.4036 1.51167 -0.765335 0.643632 1 0.136051 0 1.0787e-05 -3.35089e-06 0.277671  1.14486
1.41803 1.52874 -0.761739 0.647884 1 0.137586 0 1.0871e-05 -3.39507e-06 0.286416  1.16543
1.43256 1.54572 -0.758138 0.652094 1 0.139115 0 1.09537e-05 -3.43877e-06 0.295276  1.18595
1.44718 1.56263 -0.754533 0.656262 1 0.140636 0 1.10352e-05 -3.48196e-06 0.304248  1.20642
ZONE I=5
1.44718 1.56263 -0.754533 0.656262 1 0.140636 0 1.10352e-05 -3.48196e-06 0.304248  1.20642
1.46189 1.57945 -0.750924 0.660388 1 0.142151 0 1.11154e-05 -3.52463e-06 0.313333  1.22684
1.4767 1.59619 -0.747312 0.664473 1 0.143657 0 1.11943e-05 -3.56679e-06 0.322529  1.24721
1.4916 1.61286 -0.743697 0.668517 1 0.145157 0 1.12721e-05 -3.60842e-06 0.331836  1.26753
1.50658 1.62944 -0.740079 0.67252 1 0.146649 0 1.13486e-05 -3.6495e-06 0.341253  1.2878
ZONE I=5
1.50658 1.62944 -0.740079 0.67252 1 0.146649 0 1.13486e-05 -3.6495e-06 0.341253  1.2878
1.52166 1.64594 -0.736458 0.676483 1 0.148134 0 1.14239e-05 -3.69004e-06 0.350779  1.30802
1.53682 1.66236 -0.732837 0.680404 1 0.149612 0 1.14981e-05 -3.73002e-06 0.360413  1.32819
1.55207 1.6787 -0.729214 0.684286 1 0.151083 0 1.15711e-05 -3.76944e-06 0.370155  1.34831
1.56741 1.69496 -0.72559 0.688127 1 0.152546 0 1.16429e-05 -3.8083e-06 0.380003  1.36837
ZONE I=5
1.56741 1.69496 -0.72559 0.688127 1 0.152546 0 1.16429e-05 -3.8083e-06 0.380003  1.36837
1.58283 1.71113 -0.721966 0.691928 1 0.154002 0 1.17137e-05 -3.84657e-06 0.389956  1.38838
1.59834 1.72723 -0.718342 0.69569 1 0.155451 0 1.17833e-05 -3.88427e-06 0.400014  1.40834
1.61393 1.74324 -0.714718 0.699412 1 0.156892 0 1.18518e-05 -3.92138e-06 0.410176  1.42825
1.62961 1.75918 -0.711095 0.703095 1 0.158326 0 1.19192e-05 -3.9579e-06 0.420441  1.4481
ZONE I=5
1.62961 1.75918 -0.711095 0.703095 1 0.158326 0 1.19192e-05 -3.9579e-06 0.420441  1.4481
1.64536 1.77503 -0.707474 0.70674 1 0.159753 0 1.19856e-05 -3.99382e-06 0.430808  1.46791
1.6612 1.7908 -0.703854 0.710345 1 0.161172 0 1.20509e-05 -4.02914e-06 0.441277  1.48766
1.67712 1.8065 -0.700236 0.713912 1 0.162585 0 1.21152e-05 -4.06386e-06 0.451846  1.50735
1.69311 1.82211 -0.69662 0.71744 1 0.16399 0 1.21785e-05 -4.09797e-06 0.462515  1.52699
ZONE I=5
1.69311 1.82211 -0.69662 0.71744 1 0.16399 0 1.21785e-05 -4.09797e-06 0.462515  1.52699
1.70919 1.83764 -0.693007 0.720931 1 0.165387 0 1.22408e-05 -4.13146e-06 0.473283  1.54658
1.72534 1.85309 -0.689397 0.724384 1 0.166778 0 1.23021e-05 -4.16434e-06 0.484148  1.56611
1.74157 1.86846 -0.685791 0.727799 1 0.168161 0 1.23624e-05 -4.19661e-06 0.495111  1.58559
1.75788 1.88375 -0.682188 0.731177 1 0.169537 0 1.24218e-05 -4.22826e-06 0.506171  1.60501
