ZONE I=5
0.8 0.5 -0.942951 0.332931 1 0.01 0 9.44578e-07 -1.56969e-07 0  0
0.807421 0.520986 -0.942629 0.333842 1 0.0104197 0 9.83909e-07 -1.63949e-07 0.000887846  0.0222423
0.814895 0.542057 -0.942311 0.334738 1 0.0108411 0 1.02338e-06 -1.7098e-07 0.00180095  0.0445807
0.822401 0.563154 -0.941995 0.335627 1 0.0112631 0 1.06287e-06 -1.78046e-07 0.00273666  0.0669534
0.829917 0.584219 -0.941678 0.336515 1 0.0116844 0 1.10228e-06 -1.85132e-07 0.0036923  0.0892984
ZONE I=5
0.829917 0.584219 -0.941678 0.336515 1 0.0116844 0 1.10228e-06 -1.85132e-07 0.0036923  0.0892984
0.837446 0.605255 -0.941362 0.337399 1 0.0121051 0 1.14161e-06 -1.92238e-07 0.00466803  0.11162
0.845 0.626301 -0.941047 0.338277 1 0.012526 0 1.18093e-06 -1.99373e-07 0.00566538  0.133958
0.852575 0.647344 -0.940733 0.339149 1 0.0129469 0 1.22023e-06 -2.06535e-07 0.00668378  0.156301
0.860169 0.668377 -0.940419 0.340018 1 0.0133675 0 1.25948e-06 -2.1372e-07 0.00772263  0.178638
ZONE I=5
0.860169 0.668377 -0.940419 0.340018 1 0.0133675 0 1.25948e-06 -2.1372e-07 0.00772263  0.178638
0.86778 0.689399 -0.940106 0.340882 1 0.013788 0 1.29869e-06 -2.20928e-07 0.00878189  0.20097
0.875412 0.710416 -0.939794 0.341741 1 0.0142083 0 1.33787e-06 -2.28162e-07 0.00986174  0.223304
0.883064 0.731428 -0.939483 0.342595 1 0.0146286 0 1.37701e-06 -2.35419e-07 0.010962  0.245638
0.890734 0.752432 -0.939173 0.343445 1 0.0150486 0 1.41611e-06 -2.427e-07 0.0120825  0.267971
ZONE I=5
0.890734 0.752432 -0.939173 0.343445 1 0.0150486 0 1.41611e-06 -2.427e-07 0.0120825  0.267971
0.898423 0.773428 -0.938863 0.34429 1 0.0154686 0 1.45518e-06 -2.50004e-07 0.0132231  0.290302
0.90613 0.794418 -0.938555 0.345131 1 0.0158884 0 1.49421e-06 -2.57331e-07 0.0143838  0.312632
0.913857 0.815401 -0.938247 0.345967 1 0.016308 0 1.5332e-06 -2.64681e-07 0.0155644  0.334961
0.921602 0.836377 -0.93794 0.346798 1 0.0167275 0 1.57216e-06 -2.72053e-07 0.0167648  0.357289
ZONE I=5
0.921602 0.836377 -0.93794 0.346798 1 0.0167275 0 1.57216e-06 -2.72053e-07 0.0167648  0.357289
0.929366 0.857347 -0.937634 0.347625 1 0.0171469 0 1.61109e-06 -2.79448e-07 0.017985  0.379616
0.937148 0.878309 -0.937328 0.348447 1 0.0175662 0 1.64998e-06 -2.86864e-07 0.0192249  0.401943
0.944949 0.899265 -0.937024 0.349265 1 0.0179853 0 1.68883e-06 -2.94302e-07 0.0204842  0.424267
0.952768 0.920214 -0.936721 0.350078 1 0.0184043 0 1.72765e-06 -3.01761e-07 0.021763  0.446591
ZONE I=5
0.952768 0.920214 -0.936721 0.350078 1 0.0184043 0 1.72765e-06 -3.01761e-07 0.021763  0.446591
0.960605 0.941156 -0.936418 0.350886 1 0.0188231 0 1.76643e-06 -3.09241e-07 0.0230611  0.468914
0.96846 0.962091 -0.936116 0.35169 1 0.0192418 0 1.80518e-06 -3.16743e-07 0.0243784  0.491236
0.976333 0.98302 -0.935816 0.35249 1 0.0196604 0 1.8439e-06 -3.24264e-07 0.0257149  0.513556
0.984223 1.00394 -0.935516 0.353285 1 0.0200788 0 1.88258e-06 -3.31806e-07 0.0270703  0.535875
ZONE I=5
0.984223 1.00394 -0.935516 0.353285 1 0.0200788 0 1.88258e-06 -3.31806e-07 0.0270703  0.535875
0.992132 1.02486 -0.935217 0.354076 1 0.0204971 0 1.92123e-06 -3.39369e-07 0.0284447  0.558193
1.00006 1.04577 -0.934919 0.354862 1 0.0209153 0 1.95984e-06 -3.46951e-07 0.0298379  0.58051
1.008 1.06667 -0.934622 0.355644 1 0.0213333 0 1.99842e-06 -3.54552e-07 0.0312498  0.602826
1.01596 1.08756 -0.934325 0.356421 1 0.0217512 0 2.03696e-06 -3.62173e-07 0.0326803  0.625141
ZONE I=5
1.01596 1.08756 -0.934325 0.356421 1 0.0217512 0 2.03696e-06 -3.62173e-07 0.0326803  0.625141
1.02394 1.10845 -0.93403 0.357194 1 0.022169 0 2.07548e-06 -3.69813e-07 0.0341293  0.647454
1.03194 1.12933 -0.933736 0.357963 1 0.0225867 0 2.11396e-06 -3.77471e-07 0.0355968  0.669767
1.03995 1.15021 -0.933443 0.358727 1 0.0230042 0 2.1524e-06 -3.85148e-07 0.0370825  0.692078
1.04798 1.17108 -0.93315 0.359487 1 0.0234215 0 2.19082e-06 -3.92844e-07 0.0385865  0.714387
ZONE I=5
1.04798 1.17108 -0.93315 0.359487 1 0.0234215 0 2.19082e-06 -3.92844e-07 0.0385865  0.714387
1.05603 1.19194 -0.932859 0.360242 1 0.0238388 0 2.2292e-06 -4.00558e-07 0.0401086  0.736696
1.06409 1.2128 -0.932568 0.360994 1 0.0242559 0 2.26754e-06 -4.08289e-07 0.0416487  0.759003
1.07217 1.23364 -0.932279 0.36174 1 0.0246729 0 2.30586e-06 -4.16038e-07 0.0432067  0.781309
1.08027 1.25449 -0.93199 0.362483 1 0.0250898 0 2.34414e-06 -4.23804e-07 0.0447826  0.803614
ZONE I=5
1.08027 1.25449 -0.93199 0.362483 1 0.0250898 0 2.34414e-06 -4.23804e-07 0.0447826  0.803614
1.08838 1.27532 -0.931703 0.363221 1 0.0255065 0 2.3824e-06 -4.31588e-07 0.0463761  0.825918
