ZONE I=5
0.8 0.5 -0.933624 0.358253 1 0.05 0 4.67914e-06 -8.36185e-07 0  0
0.807725 0.519865 -0.930485 0.366331 1 0.0519865 0 4.84983e-06 -8.8602e-07 0.00150973  0.021261
0.815972 0.540573 -0.927639 0.373477 1 0.0540573 0 5.02872e-06 -9.36412e-07 0.0032682  0.0434805
0.824508 0.56155 -0.924838 0.380361 1 0.056155 0 5.20929e-06 -9.87688e-07 0.00522403  0.0660435
0.833103 0.582225 -0.921845 0.387559 1 0.0582225 0 5.38499e-06 -1.04006e-06 0.00732587  0.088335
ZONE I=5
0.833103 0.582225 -0.921845 0.387559 1 0.0582225 0 5.38499e-06 -1.04006e-06 0.00732587  0.088335
0.841777 0.60263 -0.918786 0.394755 1 0.060263 0 5.55676e-06 -1.09286e-06 0.00958169  0.110392
0.850672 0.623117 -0.915742 0.401766 1 0.0623117 0 5.72826e-06 -1.14627e-06 0.0120255  0.132592
0.859747 0.643589 -0.912672 0.408693 1 0.0643589 0 5.8984e-06 -1.2003e-06 0.0146447  0.154832
0.868958 0.663951 -0.909533 0.415632 1 0.0663951 0 6.06603e-06 -1.25497e-06 0.0174271  0.177007
ZONE I=5
0.868958 0.663951 -0.909533 0.415632 1 0.0663951 0 6.06603e-06 -1.25497e-06 0.0174271  0.177007
0.878309 0.684209 -0.90635 0.422527 1 0.0684209 0 6.23134e-06 -1.31012e-06 0.0203735  0.199124
0.887824 0.704421 -0.903138 0.42935 1 0.0704421 0 6.39494e-06 -1.36574e-06 0.023491  0.221245
0.897496 0.72457 -0.89989 0.436117 1 0.072457 0 6.55664e-06 -1.42181e-06 0.0267763  0.243352
0.907315 0.744639 -0.896599 0.442844 1 0.0744639 0 6.71624e-06 -1.47831e-06 0.0302261  0.265427
ZONE I=5
0.907315 0.744639 -0.896599 0.442844 1 0.0744639 0 6.71624e-06 -1.47831e-06 0.0302261  0.265427
0.917281 0.764629 -0.89327 0.449521 1 0.0764629 0 6.87375e-06 -1.53516e-06 0.0338398  0.287469
0.927398 0.784548 -0.889906 0.456143 1 0.0784548 0 7.02929e-06 -1.59234e-06 0.0376183  0.309488
0.937663 0.804394 -0.886508 0.462714 1 0.0804394 0 7.18282e-06 -1.64981e-06 0.0415603  0.331481
0.948074 0.824162 -0.883074 0.469235 1 0.0824162 0 7.33429e-06 -1.70753e-06 0.0456643  0.353442
ZONE I=5
0.948074 0.824162 -0.883074 0.469235 1 0.0824162 0 7.33429e-06 -1.70753e-06 0.0456643  0.353442
0.95863 0.843852 -0.879605 0.475705 1 0.0843852 0 7.48372e-06 -1.76547e-06 0.0499296  0.375372
0.96933 0.863465 -0.876104 0.482122 1 0.0863465 0 7.63112e-06 -1.82359e-06 0.0543556  0.397272
0.980173 0.883 -0.872571 0.488488 1 0.0883 0 7.77649e-06 -1.88185e-06 0.0589414  0.419138
0.991157 0.902455 -0.869005 0.494802 1 0.0902455 0 7.91981e-06 -1.94022e-06 0.0636859  0.440971
ZONE I=5
0.991157 0.902455 -0.869005 0.494802 1 0.0902455 0 7.91981e-06 -1.94022e-06 0.0636859  0.440971
1.00228 0.921831 -0.865409 0.501065 1 0.0921831 0 8.0611e-06 -1.99865e-06 0.0685882  0.462769
1.01355 0.941126 -0.861784 0.507276 1 0.0941126 0 8.20036e-06 -2.05712e-06 0.0736476  0.484531
1.02495 0.96034 -0.858129 0.513435 1 0.096034 0 8.3376e-06 -2.1156e-06 0.0788631  0.506257
1.03649 0.979472 -0.854445 0.519542 1 0.0979472 0 8.4728e-06 -2.17404e-06 0.0842338  0.527944
ZONE I=5
1.03649 0.979472 -0.854445 0.519542 1 0.0979472 0 8.4728e-06 -2.17404e-06 0.0842338  0.527944
1.04817 0.998521 -0.850734 0.525597 1 0.0998521 0 8.60599e-06 -2.23241e-06 0.0897586  0.549593
1.05998 1.01749 -0.846996 0.5316 1 0.101749 0 8.73717e-06 -2.29068e-06 0.0954369  0.571203
1.07192 1.03637 -0.843231 0.537551 1 0.103637 0 8.86635e-06 -2.34883e-06 0.101267  0.592772
1.084 1.05517 -0.839442 0.54345 1 0.105517 0 8.99353e-06 -2.40681e-06 0.10725  0.6143
ZONE I=5
1.084 1.05517 -0.839442 0.54345 1 0.105517 0 8.99353e-06 -2.40681e-06 0.10725  0.6143
